"","id","created_time","snippet","headline"
"115",5,"2001-06-30T05:00:00+0000","Radical Muslim cleric in Jordan, Sheik Abdel Moneim Abu Zant, issues religious opinion that advocates death of Khalid Duran, Muslim scholar in United States, in punishment for book he wrote about Islam; Abu Zant declares that Duran an apostate and...","Jordanian Muslim Cleric Calls for Death of Author in U.S."
"116",6,"2001-06-30T05:00:00+0000","Profile of and interview with Rabbi David Ellenson, who has been appointed president of Hebrew Union College-Jewish Institute of Religion, which trains men and women for Reform rabbinate (M)","Religion Journal; A Reform Rabbi Who Finds Himself in Demand"
"117",7,"2001-06-16T05:00:00+0000","German officials announce first payments from $4.4 billion fund of German Foundation to compensate former slaves and forced laborers for Nazis; says it transferred $44 million to United States-based Jewish Claims Conference, $25 million to Poland,...","World Briefing | Europe: Germany: First Slave Labor Payments"
"118",8,"2001-03-11T05:00:00+0000","To the Editor:","Germans and Jews, Then and Now"
"119",9,"2001-06-06T05:00:00+0000","Rabbi David Ellenson, scholar of Jewish religious thought, is named president of Hebrew Union College-Jewish Institute of Religion; Reform body has 1,500 students at four campuses (S)","Scholar With Wide View of Judaism Will Lead Reform Seminary"
"120",10,"2001-09-10T05:00:00+0000","","In Berlin, a Jewish Tribute"
"121",1,"2001-11-28T05:00:00+0000","Jewish Council of Austria reports Austrian government will pay $22.5 million in compensation for assets seized from Jews during Nazi era in addition to $16 million promised to Austrian Jews by provincial governments; money will be used for Jewish ...","World Briefing | Europe: Austria: Compensation For Jews"
"122",2,"2001-02-01T05:00:00+0000","Regarding the report ""OverturMr. Ashcroft should not be confirmed as attorney general.ning History, Kremlin Goes Kosher-Friendly"" (Jan. 25):. The sensitivity demonstrated by Russian President Vladimir Putin to Jewish tradition is very welcome. I","Putin and Russian Jews : LETTERS TO THE EDITOR"
"123",3,"2001-04-30T05:00:00+0000","Article discusses controversy over UJA-Federation honoring Thomas Middelhoff, chief executive of Bertelsmann, German media conglomerate that published Nazi propaganda for Hitler's army; photo (M)","History Collides With Contrition as Jewish Group Honors a German"
"124",4,"2001-05-25T05:00:00+0000","Testimony before House subcommittee by Rev John D Castellani, head of drug treatment program Teen Challenge International USA, sets off new furor over Pres Bush's proposal to channel government money to religious social service programs; Castellan...","A Reference to Jews Heats Up Aid Debate"
"125",5,"2001-08-03T05:00:00+0000","Antiques column on First Nuremeberg Haggadah (c1449), Jewish illuminated manuscript that is being donated to Israel Museum in Jerusalem by New York collector Erica Jesselson; photo (M)","A Jewish Treasure Stays in Israel"
"126",6,"2001-12-30T05:00:00+0000","Felicia Lee Coping column on Anshei Shalom in Jamaica, Queens, believed to be only Afghan-Jewish synagogue in US; Rabbi Jacob Nasirov and temple members comment on sadness they feel for what has happened to Afghanistan; drawing (M)","Afghan Jews Look Back in Sorrow"
"127",7,"2001-06-05T05:00:00+0000","""Jewish values ... lead us to insist that every human being is created in the image of God and that the brutality done to the Palestinian people is as much a tragedy as the brutality being done by Palestinian terrorists to Israelis. It is this kin...","The Jews of the Wide World Didn't Elect Sharon"
"128",8,"2001-03-17T05:00:00+0000","Article by Adam Michnik, dissident and historian who spent six years in prison under postwar Communist regime, now editor of Poland's largest daily newspaper, discusses Poland's responsibility for 1941 massacre of Jews at Jedwabne; while Poland cu...","Poles and the Jews: How Deep the Guilt?"
"129",9,"2001-09-23T05:00:00+0000","""The notion that the Church fostered only negative 'religious' views of the Jews . . . is clearly belied by the historical record.""","'The Popes Against the Jews'"
"130",10,"2001-09-05T05:00:00+0000","Shawn Green, right fielder for Los Angeles Dodgers, says that he will sit out his team's Sept 26 game against San Francisco Giants in observance of Yom Kippur (S)","Green to Observe Jewish Holy Day"
"131",1,"2001-05-04T05:00:00+0000","Regarding ""Facing an Ugly Truth, Poland Doesn't Blink"" (Meanwhile, April 10) by Tina Rosenberg: . The article states without any trace of doubt or hesitation that Jedwabne's manslaughter was conducted by its non-Jewish residents without any orde","The Massacre of Polish Jews : LETTERS TO THE EDITOR"
"132",2,"2001-03-04T05:00:00+0000","Postwar Germany's close ties with Israel, expressed in military, intelligence, political and economic support and personal contacts, are not reflected in opinions of Jewish Americans, whose view of Germany centers on Nazi past alone; Avi Primor, f...","Israel's Ties With Germany Elude U.S. Jews"
"133",3,"2001-09-30T05:00:00+0000","","For a Jewish Arab, Feelings of Shame"
"134",4,"2001-06-11T05:00:00+0000","Israeli officials express resentment against Jews in diaspora for canceling or postponing trips out of fear of terrorism (S)","Israelis Angry at Foreign Jews Canceling Visits"
"135",5,"2001-02-09T05:00:00+0000","Caryn James TV Weekend review of Haven, CBS mini-series based on Ruth Gruber's book about her experiences bringing Jewish refugees to US from Nazi Germany; Natasha Richardson stars; photo (M)","The Story of the Interned Jewish Refugees"
"136",6,"2001-09-07T05:00:00+0000","Letter by Seymour D Reich, of International Jewish Committee for Interreligious Consultations, says that historical record of Pope Pius XII's role during Holocaust is clouded by inaccessibility of Vatican's secret archives, which led to suspension...","The Vatican and the War"
"137",7,"2001-10-26T05:00:00+0000","Grace Glueck reviews exhibit on long and rich history of Jews in Portugal, at Yeshiva University Museum; photo (M)","The Stormy and Productive History of the Jews in Portugal Since Ancient Times"
"138",8,"2001-06-13T05:00:00+0000","Edwin Shapiro, former president of Hebrew Immigrant Aid Society, American Jewish refugee agency, and leader in other Jewish organizations, dies at age 80 (S)","Edwin Shapiro; Jewish Leader, 80"
"139",9,"2001-09-09T05:00:00+0000","Article on Elissa Blaser and Arlene Agus, who are helping Fernande Leboucher, French fashion designer who helped Jews during Holocaust and is now living at Amsterdam Nursing Home in upper Manhattan; photo (M)","Grateful Jews Help Care for a Holocaust 'Guardian Angel'"
"140",10,"2001-01-03T05:00:00+0000","Article on plight of Yemen's small community of Jews which totals approximately 300 after waves of immigration; community is doing best to survive in hard place at time when tensions between Jews and Arabs are once again boiling into violence in G...","Not Museum Pieces, Yemeni Jews Do Their Best to Survive"
"141",1,"2001-01-14T05:00:00+0000","Murray Aronoff, crew member of retired steamship, Exodus 1947, on its aborted voyage to transport 4,500 Jewish refugees from France to Palestine in 1947, dies Dec 30 at 75 (S)","Murray Aronoff, 75; Defended Jews at Sea"
"142",2,"2001-07-03T05:00:00+0000","","The Wrong Way to Protect the Jewish Past"
"143",3,"2001-02-07T05:00:00+0000","American Jewish groups react to Ariel Sharon's victory in Israel (S)","Support Mixed With Concern Among U.S. Jewish Groups"
"144",4,"2001-10-05T05:00:00+0000","Significant split emerges among American Jewish organizations over Bush administration's consideration of diplomatic initiative that would include United States support for creation of Palestinian state; letter signed by at least 50 prominent Amer...","U.S. Jews Split on Washington's Shift on Palestinian State"
"145",5,"2001-03-25T05:00:00+0000","Ariel Muzicant, Israeli-born real estate baron in Vienna, and Peter Sichrovsky, who comes from one of Vienna's oldest Jewish families and lost relatives in Holocaust, exchange insult and legal threats over proposed restitution package for Nazi vic...","Jewish Leaders Trade Barbs Over Austria's Nazi Legacy"
"146",6,"2001-04-06T05:00:00+0000","Grace Glueck reviews exhibition at Yeshiva University Museum on Moritz Daniel Oppenheim, nineteenth-century Jewish painter; photo (M)","Out of the Jewish Ghetto and Into the Mainstream"
"147",7,"2001-09-12T05:00:00+0000","Muslims and Arab-Americans across US brace for repercussions from terrorist attacks on New York and Washington even though there is no definitive information yet about who was behind them; attack resonates particularly among Muslims and Jews, whos...","In U.S., Echoes of Rift Of Muslims and Jews"
"148",8,"2001-12-18T05:00:00+0000","Jennifer Dunning reviews Carolyn Dorfman Dance Co performing at John Jay College Theater (S)","Aspects of Jewish Life, Thoughtful or Rollicking"
"149",9,"2001-05-30T05:00:00+0000","Richard Bernstein reviews book Stalin's Secret Pogrom: The Postwar Inquisition of the Jewish Anti-Fascist Committee, edited and introduced by Joshua Rubenstein and Vladimir P Naumov; photo (M)","As Ordered, the Execution of Soviet Jews and Patriots"
"150",10,"2001-11-06T05:00:00+0000","Judith Kaplan and eight other students from at Stern College sit watch each night, reciting psalms, outside tent where New York City Medical Examiner's Office receives remains of World Trade Center terrorist victims; young women are fulfilling Jew...","Stretching a Jewish Vigil for the Sept. 11 Dead"
"151",1,"2001-11-06T05:00:00+0000","Noam Rosen, Jewish comedian from Toronto, organizes Jewish Muslim Comedy Night in Toronto as way to jump-start grass-roots healing in Middle East, to counter extremist elements on both sides; photo of some Jewish and Muslim comics performing in To...","Comics, Muslim and Jewish, Sharing a Toronto Stage"
"152",2,"2001-12-19T05:00:00+0000","Bernard Holland reviews Copland House concert called Old Testament in the New World, which consists of works by six Jewish composers referring back to Jewish cultural history; photo (M)","Six Looks At Jewish Cultural History"
"153",3,"2001-06-23T05:00:00+0000","David Margolick article on revitalization of The Aufbau, German-language newspaper founded in New York by Jewish refugees from Hitler 67 years ago, which was in danger of closing in 2000; circulation is up to 10,000 from low of 8,000 three or four...","After Helping Jews, A Paper Saves Itself"
"154",4,"2001-08-20T05:00:00+0000","Peter Bergson, Zionist who crusaded in United States on behalf of Jews in Europe during World War II, dies at age 86; photo (M)","Peter Bergson, Who Helped European Jews, Dies at 86"
"155",5,"2001-09-12T05:00:00+0000","Three Jews on Catholic-Jewish commission studying Pope Pius XII and Holocaust accuse Vatican officials of singling them out for blame when panel fell apart and of responding to group 'with particular virulence toward the Jews'; criticism of Jewish...","Jews on Panel Examining Wartime Pope Say Vatican Singled Them Out for Blame"
"156",6,"2001-11-21T05:00:00+0000","","World Briefing | Europe: Germany: Jewish Leader Cites Extremists"
"157",7,"2001-07-11T05:00:00+0000","Pres Aleksander Kwasniewski of Poland offers strong apology for murder of as many as 1,600 Jews in Jedwabne on July 10, 1941, affirming that Poles, not Nazis, carried out killing frenzy, burning their neighbors alive in barn; speaks at nationally ...","At Site of Massacre, Polish Leader Asks Jews for Forgiveness"
